Instance;cuPDLP; a-indep,
neos-4797081-pakoka;600,0027170181274;600,0027170181274
neos-4805882-barwon;600,0038959980011;600,0038959980011
neos-4954274-beardy;74,35651397705078;74,35651397705078
neos-4972437-bojana;117,82093501091003;117,82093501091003
neos-4972461-bolong;162,84338402748108;162,84338402748108
neos-4976951-bunnoo;382,3569481372833;382,3569481372833
neos-498623;21,76519012451172;21,76519012451172
neos-5013590-toitoi;600,0086491107941;600,0086491107941
neos-5041822-cockle;600,0008821487427;600,0008821487427
neos-5049753-cuanza;4,272385835647583;4,272385835647583
neos-5052403-cygnet;270,2171449661255;270,2171449661255
neos-5076235-embley;12,044156074523926;12,044156074523926
neos-5079731-flyers;10,632827997207642;10,632827997207642
neos-5083528-gimone;1,6457829475402832;1,6457829475402832
neos-5102383-irwell;9,963165044784546;9,963165044784546
neos-5104907-jarama;600,0037920475006;600,0037920475006
neos-5106984-jizera;8,975883960723877;8,975883960723877
neos-5108386-kalang;600,0023379325867;600,0023379325867
neos-5114902-kasavu;7,148719787597656;7,148719787597656
neos-5116085-kenana;6,849839210510254;6,849839210510254
neos-5118834-korana;208,38009810447693;208,38009810447693
neos-5118851-kowhai;8,536388874053955;8,536388874053955
neos-5123665-limmat;600,0036818981171;600,0036818981171
